Article_ID,Date,Source,Title,Content_Snippet,Entity_Mentioned,Sector,Sentiment_Score,Sentiment_Label,Language
744a50c6-eb95-4487-96fd-9a265a05e926,2022-03-02,Arabian Business,Palm Jumeirah emerges as new hotspot for penthouse investments,"According to industry experts, the real estate sector is experiencing rapid growth due to consumer demand.",DP World,Real Estate,0.33,Neutral,English
b33b3a92-6813-4b1e-8821-540361d12381,2025-05-30,Emirates 24/7,Dubai Islamic Bank reports record results in annual results,Dubai Islamic Bank has announced a major expansion in its latest move to enhance services.,Dubai Islamic Bank,Finance,0.51,Positive,English
8a8aedea-2bec-49e7-bf90-12b02d932d9b,2022-05-15,Twitter Threads,Dubai Tech sector grows by 2%,"In a recent interview, Spokesperson stated that G42 will invest in R&D in the coming months.",G42,Tech,0.77,Positive,English
26364ddc-97fe-4d0e-8d60-805cf40ac792,2020-06-06,The National,AI Ministry partners with international firm for innovation hub,"According to industry experts, the tech sector is experiencing unprecedented demand due to global trends.",AI Ministry,Tech,0.34,Positive,English
2a658bf9-3dc5-4062-aaa0-ab9eb87355ea,2022-08-10,Arab News,Dubai Finance sector sees surge in profit,"According to industry experts, the finance sector is experiencing a slowdown due to government policies.",Mashreq Bank,Finance,0.25,Neutral,English
c372592f-f021-40ef-9c8f-6dab5faa1096,2021-12-21,Zawya,Dubai apartment prices surge by 11%,"In a recent interview, Spokesperson stated that DP World will invest in R&D in the coming months.",DP World,Real Estate,0.5,Positive,English
346053be-2c7c-42fe-89c1-fdb1766c75b9,2023-04-17,Emirates 24/7,Emaar announces new mega project in Dubai Marina,Emaar has announced new regulations in its latest move to expand market share.,Emaar,Real Estate,0.23,Neutral,English
099fb0d9-005d-41f6-b72d-cdd110a0b143,2020-02-04,Gulf News,Dubai South announces new commercial project in Palm Jumeirah,"In a recent interview, Minister stated that Dubai South will launch new products in the coming months.",Dubai South,Real Estate,0.34,Positive,English
2f375d95-b182-4495-86ef-bf7a2dfe35b4,2023-11-02,Arabian Business,.ﻮﻤﻧ ﺔﻴﻟﺎﻣ ﺕﺍﺭﺎﻘﻋ ﺕﺍﺭﺎﻣﻻﺍ ﻕﻮﺳ ﺩﺎﺼﺘﻗﺍ ﺔﻗﺎﻃ ﺔﺣﺎﻴﺳ ﺭﺎﻤﺜﺘﺳﺍ,.ﺩﺎﺼﺘﻗﺍ ﻕﻮﺳ ﺎﻴﺟﻮﻟﻮﻨﻜﺗ ﺕﺍﺭﺎﻣﻻﺍ ﺔﻛﺮﺷ ﻉﺎﻄﻗ ﺕﺍﺭﺎﻘﻋ ﺔﻗﺎﻃ ﻉﻭﺮﺸﻣ ﺔﺣﺎﻴﺳ,Emaar,Real Estate,0.43,Positive,Arabic
8d05187a-8c2e-4eb1-9879-78dc6b564406,2024-07-06,Zawya,Jumeirah announces expansion with 16 new properties,"In a recent interview, Spokesperson stated that Expo 2020 will review policies in the coming months.",Expo 2020,Tourism,0.89,Positive,English
85ab6aff-bc5e-48c7-85f3-efccb7e848f4,2024-12-03,Arab News,New law to impact Real Estate sector,The policy introduced by DIFC is expected to boost the real estate sector.,Emaar,Real Estate,0.13,Neutral,English
09b16ab0-810f-4e23-a124-fdada44ee682,2024-03-09,Arab News,New blockchain initiative launched by G42,G42 has announced record profits in its latest move to improve sustainability.,G42,Tech,0.58,Positive,English
363778b1-d89d-4a4e-a87a-6590ab81606f,2022-02-22,Emirates 24/7,Careem partners with local startup for smart city,"In a recent interview, Director stated that Careem will launch new products in the coming months.",Careem,Tech,-1.0,Negative,English
2fa29006-e43c-4837-87ec-0dd1d4db7e45,2022-09-10,Khaleej Times,USD/crypto prices drop amid market conditions,The framework introduced by UAE Central Bank is expected to restrict the finance sector.,Mashreq Bank,Finance,0.24,Neutral,English
6a6c39a0-5be8-4df1-9627-ae55f19fd0b1,2023-02-05,Dubai Chronicle,Careem raises $307 in seed funding,third-party reports show that supply has decreased by 45% compared to last year.,Careem,Tech,0.23,Neutral,English
b47d341d-15d1-4156-b8a5-aa0dd304c5aa,2025-09-27,Emirates 24/7,Dubai apartment prices surge by 23%,internal reports show that growth has decreased by 26% compared to last year.,Emaar,Real Estate,0.11,Neutral,English
5974c7e6-0e2a-4f4d-aaa7-d890d2c918c2,2024-03-29,The National,Energy sector to invest $160 in innovation hub,third-party reports show that supply has stabilized by 7% compared to last year.,Masdar,Energy,0.4,Positive,English
68a56ac2-e05e-4d5c-af90-f5f694e8bef8,2020-06-21,Bloomberg MENA,New IoT initiative launched by G42,"In a recent interview, Director stated that G42 will invest in R&D in the coming months.",G42,Tech,0.25,Neutral,English
0f298b10-e8a0-48db-a118-ff22bbaa61df,2022-01-01,The National,.ﺕﺍﺭﺎﻣﻻﺍ ﺭﺎﻤﺜﺘﺳﺍ ﻮﻤﻧ ﺭﻮﻄﺗ ﺎﻴﺟﻮﻟﻮﻨﻜﺗ ﺩﺎﺼﺘﻗﺍ ﺕﺍﺭﺎﻘﻋ ﺔﻗﺎﻃ,.ﺔﺣﺎﻴﺳ ﺔﻗﺎﻃ ﻕﻮﺳ ﺎﻴﺟﻮﻟﻮﻨﻜﺗ ﺔﻛﺮﺷ ﺭﻮﻄﺗ ﻮﻤﻧ ﺭﺎﻤﺜﺘﺳﺍ,Nakheel,Real Estate,0.13,Neutral,Arabic
feb450a2-2643-4c3d-9fa6-f03e67e378bb,2022-08-20,Gulf News,Emaar reports record results in Q2 results,Emaar has announced a strategic partnership in its latest move to enhance services.,Emaar,Real Estate,0.3,Neutral,English
5cbc1f4e-b4f6-4185-9440-e47fd94bbbef,2024-05-08,Khaleej Times,DP World reports significant decline in Q3 results,The policy introduced by Federal Authority is expected to restrict the real estate sector.,DP World,Real Estate,0.53,Positive,English
b646a0b4-716d-4166-a7ae-436101d73d31,2022-06-26,LinkedIn Influencers,.ﻲﺑﺩ ﻉﻭﺮﺸﻣ ﻉﺎﻄﻗ ﺎﻴﺟﻮﻟﻮﻨﻜﺗ ﺕﺍﺭﺎﻣﻻﺍ ﺔﻛﺮﺷ ﺔﻴﻟﺎﻣ ﻕﻮﺳ,.ﻲﺑﺩ ﺕﺍﺭﺎﻘﻋ ﺎﻴﺟﻮﻟﻮﻨﻜﺗ ﺕﺍﺭﺎﻣﻻﺍ ﻮﻤﻧ ﺔﻴﻟﺎﻣ ﺔﺣﺎﻴﺳ,Nakheel,Real Estate,0.48,Positive,Arabic
bcf1dd51-01a8-4671-a9e5-30edcf18f55e,2020-04-22,Zawya,Masdar signs MoU with government for innovation hub,Masdar has announced an innovative solution in its latest move to boost growth.,Masdar,Energy,0.18,Neutral,English
53f17b6a-4b7a-4646-be91-43e9d7eaab06,2021-05-23,Arab News,.ﺕﺍﺭﺎﻣﻻﺍ ﺕﺍﺭﺎﻘﻋ ﻮﻤﻧ ﺔﺣﺎﻴﺳ ﺭﺎﻤﺜﺘﺳﺍ ﺔﻛﺮﺷ ﻉﻭﺮﺸﻣ ﺎﻴﺟﻮﻟﻮﻨﻜﺗ ﺔﻗﺎﻃ ﺭﻮﻄﺗ,.ﺔﻗﺎﻃ ﺕﺍﺭﺎﻣﻻﺍ ﻮﻤﻧ ﻲﺑﺩ ﺭﺎﻤﺜﺘﺳﺍ,,,0.28,Neutral,Arabic
c54f5676-a7d4-4559-84f2-efa5af543fe2,2025-11-10,The National,Hilton announces expansion with 18 new properties,"In a recent interview, Spokesperson stated that Expo 2020 will hire more staff in the coming months.",Expo 2020,Tourism,0.87,Positive,English
99e9a43b-1dbb-4d86-b9f1-44d3943d40a6,2023-05-15,Arabian Business,Dubai Finance sector sees stabilize in output,Dubai Islamic Bank has announced record profits in its latest move to expand market share.,Dubai Islamic Bank,Finance,0.59,Positive,English
99425beb-02de-4dbc-82db-aa892d1d6615,2024-05-18,LinkedIn Influencers,.ﻲﺑﺩ ﺭﺎﻤﺜﺘﺳﺍ ﺔﻗﺎﻃ ﻉﺎﻄﻗ ﺭﻮﻄﺗ,.ﻲﺑﺩ ﺔﻴﻟﺎﻣ ﺭﺎﻤﺜﺘﺳﺍ ﺔﺣﺎﻴﺳ ﺩﺎﺼﺘﻗﺍ ﺔﻛﺮﺷ ﻉﺎﻄﻗ ﺭﻮﻄﺗ ﻉﻭﺮﺸﻣ ﻮﻤﻧ,Nakheel,Real Estate,0.67,Positive,Arabic
97588e67-67c5-49d7-a399-d479084928a6,2022-05-11,Bloomberg MENA,Dubai ranked top in global tourism index,Jumeirah Group has announced a strategic partnership in its latest move to boost growth.,Jumeirah Group,Tourism,0.89,Positive,English
191408cf-5419-4f4e-88fb-5a0f45486c18,2023-08-02,Arabian Business,Emaar reports record results in Q2 results,Emaar has announced a major expansion in its latest move to regulate the market.,Emaar,Real Estate,0.33,Neutral,English
c64dd6a7-b1f6-4d5e-ad36-ddfe0f4aa62c,2022-04-18,Facebook News Pages,.ﺔﻴﻟﺎﻣ ﻉﺎﻄﻗ ﻉﻭﺮﺸﻣ ﺎﻴﺟﻮﻟﻮﻨﻜﺗ ﺔﺣﺎﻴﺳ ﺩﺎﺼﺘﻗﺍ ﺔﻗﺎﻃ ﺭﻮﻄﺗ,.ﺕﺍﺭﺎﻣﻻﺍ ﺭﻮﻄﺗ ﻉﺎﻄﻗ ﻮﻤﻧ ﺔﺣﺎﻴﺳ ﻕﻮﺳ ﻲﺑﺩ ﺩﺎﺼﺘﻗﺍ ﺔﻛﺮﺷ,DEWA,Energy,0.4,Positive,Arabic
8d36e95f-a993-4fba-ae60-7f83e304abe8,2024-09-15,Arab News,DP World announces new mega project in Dubai Marina,The law introduced by Dubai Government is expected to regulate the real estate sector.,DP World,Real Estate,0.14,Neutral,English
4844f12a-090c-4423-b08e-351e1f1c7eec,2021-12-28,Gulf News,Nakheel reports strong growth in Q3 results,"In a recent interview, CEO stated that Nakheel will review policies in the coming months.",Nakheel,Real Estate,0.88,Positive,English
ffb9ea6f-492f-410b-85dd-3711c0b62ead,2023-11-01,Zawya,Dubai Tech sector grows by 13%,"According to industry experts, the tech sector is experiencing rapid growth due to global trends.",AI Ministry,Tech,0.67,Positive,English
ff654cb8-ff8d-4df5-b3d2-291ad4a97b96,2022-06-11,Arabian Business,G42 raises $11 in Series B funding,internal reports show that prices has stabilized by 11% compared to last year.,G42,Tech,0.61,Positive,English
6ce59934-e91b-445a-99e7-1d6301498bd3,2020-06-21,Gulf News,DIFC announces revision to licensing,DIFC has announced record profits in its latest move to boost growth.,DIFC,Finance,0.08,Neutral,English
8c4fd04f-fbd0-43f1-a8c4-5115ec79e983,2024-04-23,LinkedIn Influencers,Marriott announces expansion with 14 new properties,Dubai Tourism has announced a major expansion in its latest move to enhance services.,Dubai Tourism,Tourism,1.0,Positive,English
c32f85cd-d063-4629-9c9c-0ae61e09d4a8,2025-08-06,Arabian Business,Dubai Tech sector grows by 17%,"In a recent interview, Director stated that Careem will review policies in the coming months.",Careem,Tech,0.53,Positive,English
89dc7cd7-81f8-43c1-a5ce-4a4f32c183a2,2022-07-19,The National,New IoT initiative launched by Souq.com,internal reports show that demand has decreased by 44% compared to last year.,Souq.com,Tech,0.31,Neutral,English
be03f419-6d86-47c4-9811-d4f533561c99,2024-08-12,Zawya,Dubai welcomes 9 million tourists in 2021,The framework introduced by UAE Central Bank is expected to modernize the tourism sector.,Expo 2020,Tourism,0.74,Positive,English
49742cb9-7b91-47e2-941f-5c85b9572b7d,2022-11-14,Zawya,.ﺭﺎﻤﺜﺘﺳﺍ ﻕﻮﺳ ﺔﻴﻟﺎﻣ ﺔﻛﺮﺷ ﺩﺎﺼﺘﻗﺍ ﻉﺎﻄﻗ ﺭﻮﻄﺗ,.ﺔﻴﻟﺎﻣ ﺔﺣﺎﻴﺳ ﻉﻭﺮﺸﻣ ﻉﺎﻄﻗ ﺔﻗﺎﻃ,Mashreq Bank,Finance,0.47,Positive,Arabic
af42f977-01fb-483c-a128-88051cae7bb1,2021-11-09,Khaleej Times,.ﻮﻤﻧ ﺔﻗﺎﻃ ﻉﺎﻄﻗ ﻲﺑﺩ ﺔﺣﺎﻴﺳ,.ﺔﻴﻟﺎﻣ ﻮﻤﻧ ﺕﺍﺭﺎﻘﻋ ﻉﺎﻄﻗ ﺔﻗﺎﻃ ﺭﻮﻄﺗ ﻲﺑﺩ,Emaar,Real Estate,0.47,Positive,Arabic
fac66be5-9399-4bae-86c1-c4bc549278b8,2021-12-08,Emirates 24/7,New law to impact Real Estate sector,"In a recent interview, Minister stated that Dubai South will launch new products in the coming months.",Dubai South,Real Estate,0.97,Positive,English
89fab349-d36c-41f2-80b0-7490b29eb853,2025-10-10,Bloomberg MENA,USD/stocks prices fluctuate amid policy changes,"In a recent interview, Director stated that Dubai Islamic Bank will hire more staff in the coming months.",Dubai Islamic Bank,Finance,0.35,Positive,English
14f8f408-f4aa-4ab0-a68e-135e0f928736,2023-10-21,The National,.ﺕﺍﺭﺎﻣﻻﺍ ﻉﻭﺮﺸﻣ ﺩﺎﺼﺘﻗﺍ ﺔﻛﺮﺷ ﻮﻤﻧ,.ﺭﻮﻄﺗ ﺩﺎﺼﺘﻗﺍ ﻮﻤﻧ ﻲﺑﺩ ﺕﺍﺭﺎﻘﻋ ﺔﻴﻟﺎﻣ ﺎﻴﺟﻮﻟﻮﻨﻜﺗ ﻕﻮﺳ ﺭﺎﻤﺜﺘﺳﺍ,BitOasis (Crypto),Finance,0.4,Positive,Arabic
224c6bf8-eb60-47d9-932f-9b1d92163c79,2024-03-25,WAM (UAE News Agency),BitOasis (Crypto) announces update to banking,"In a recent interview, Minister stated that BitOasis (Crypto) will launch new products in the coming months.",BitOasis (Crypto),Finance,0.35,Positive,English
8da70c1e-29c0-4fe5-a9d0-97d2fcd5677e,2025-11-21,Khaleej Times,Dubai ranked leading in global tourism index,The framework introduced by DIFC is expected to restrict the tourism sector.,Expo 2020,Tourism,0.57,Positive,English
85d0c5b9-c9a8-4588-8768-6cf91882d8f1,2024-03-16,Arab News,Souq.com raises $482 in Series A funding,Souq.com has announced a strategic partnership in its latest move to boost growth.,Souq.com,Tech,0.75,Positive,English
1e77c562-1b45-4612-9fac-3625f4e8b646,2023-03-18,The National,USD/bonds prices stabilize amid policy changes,"In a recent interview, Minister stated that Dubai Islamic Bank will invest in R&D in the coming months.",Dubai Islamic Bank,Finance,0.34,Positive,English
1a3414dc-2390-4625-bf99-bbf915af3b5d,2023-02-01,Zawya,.ﻉﻭﺮﺸﻣ ﻲﺑﺩ ﺕﺍﺭﺎﻘﻋ ﺔﻗﺎﻃ ﺔﻴﻟﺎﻣ ﻕﻮﺳ,.ﺔﺣﺎﻴﺳ ﺔﻛﺮﺷ ﻉﻭﺮﺸﻣ ﻕﻮﺳ ﺕﺍﺭﺎﻣﻻﺍ ﺩﺎﺼﺘﻗﺍ ﺔﻗﺎﻃ ﺕﺍﺭﺎﻘﻋ,BitOasis (Crypto),Finance,0.11,Neutral,Arabic
3d1d696e-44f3-4e4b-a7e5-e6988220242d,2020-07-27,Bloomberg MENA,Careem partners with international firm for innovation hub,"According to industry experts, the tech sector is experiencing a slowdown due to government policies.",,Tech,0.52,Positive,English
6c211fee-4e2c-4b79-a333-445f1e485c5c,2023-03-01,Dubai Media Office,Nakheel announces new residential project in Business Bay,industry reports show that prices has increased by 40% compared to last year.,Nakheel,Real Estate,-0.17,Neutral,English
41db7001-a559-4ada-ac40-26e5ab9bd4df,2024-06-10,Gulf News,Nakheel reports record results in Q2 results,The policy introduced by Dubai Government is expected to restrict the real estate sector.,Nakheel,Real Estate,0.68,Positive,English
0efad6ed-08fb-4c2f-a43a-d0adcac85469,2022-06-22,Dubai Media Office,Dubai townhouse prices surge by 1%,Emaar has announced an innovative solution in its latest move to regulate the market.,Emaar,Real Estate,0.18,Neutral,English
f811f18d-9d76-4bcd-b8b8-27d9426be16d,2023-07-02,Twitter Threads,Dubai South reports record results in Q2 results,"According to industry experts, the real estate sector is experiencing rapid growth due to economic conditions.",Dubai South,Real Estate,0.47,Positive,English
f588a5e3-a221-49b9-97f0-c1a76e1ad305,2022-05-16,Dubai Media Office,Dubai Tech sector grows by 15%,"According to industry experts, the tech sector is experiencing a slowdown due to technological advancements.",G42,Tech,0.41,Positive,English
6f08db4c-5d54-4146-aab4-10e6cc17dbf7,2021-10-20,The National,global trends drives growth to tourism sector,Expo 2020 has announced an innovative solution in its latest move to improve sustainability.,Expo 2020,Tourism,1.0,Positive,English
6c34bff3-b522-401d-aabd-aa6ed4c7a3a9,2020-02-20,Gulf News,Dubai Finance sector sees drop in profit,Mashreq Bank has announced an innovative solution in its latest move to boost growth.,Mashreq Bank,Finance,0.39,Positive,English
7fbd129f-cf92-40b0-84bb-d98dbe319261,2022-11-04,Emirates 24/7,.ﺭﺎﻤﺜﺘﺳﺍ ﺔﺣﺎﻴﺳ ﺔﻗﺎﻃ ﻲﺑﺩ ﺭﻮﻄﺗ ﻕﻮﺳ ﺕﺍﺭﺎﻣﻻﺍ ﺎﻴﺟﻮﻟﻮﻨﻜﺗ,.ﻲﺑﺩ ﺕﺍﺭﺎﻘﻋ ﺩﺎﺼﺘﻗﺍ ﻉﺎﻄﻗ ﺔﻴﻟﺎﻣ ﺕﺍﺭﺎﻣﻻﺍ,Expo 2020,Tourism,0.56,Positive,Arabic
d8d21b66-c663-4bd5-a6b1-5da7fd31a6ce,2025-05-20,Arabian Business,Dubai welcomes 5 million tourists in 2020,"In a recent interview, Minister stated that Jumeirah Group will review policies in the coming months.",Jumeirah Group,Tourism,0.86,Positive,English
5656c718-52ae-4320-a9c5-188cbe611b54,2024-07-19,Twitter Threads,New law to impact Real Estate sector,"According to industry experts, the real estate sector is experiencing unprecedented demand due to consumer demand.",Nakheel,Real Estate,0.16,Neutral,English
cd8a0430-c6d0-402f-a5f3-664067320c73,2024-12-02,Bloomberg MENA,G42 raises $104 in Series A funding,"In a recent interview, Analyst stated that G42 will invest in R&D in the coming months.",G42,Tech,0.53,Positive,English
0dbb269e-2111-441d-bd32-f4cede1a48cb,2020-06-16,Dubai Chronicle,.ﺭﺎﻤﺜﺘﺳﺍ ﺭﻮﻄﺗ ﻲﺑﺩ ﺔﻴﻟﺎﻣ ﺩﺎﺼﺘﻗﺍ ﻕﻮﺳ ﻮﻤﻧ ﻉﻭﺮﺸﻣ ﺎﻴﺟﻮﻟﻮﻨﻜﺗ,.ﺔﻴﻟﺎﻣ ﺩﺎﺼﺘﻗﺍ ﺕﺍﺭﺎﻘﻋ ﻮﻤﻧ ﺭﺎﻤﺜﺘﺳﺍ ﺔﻛﺮﺷ,DEWA,Energy,0.02,Neutral,Arabic
6ef77640-8ae8-4361-8b6f-bb6aead66182,2020-08-10,Khaleej Times,Dubai penthouse prices stabilize by 26%,The policy introduced by DIFC is expected to regulate the real estate sector.,Nakheel,Real Estate,0.4,Positive,English
fb369ce9-eae1-462f-bc66-9089f4d52ad6,2023-06-07,Arab News,Dubai announces new clean initiative,"According to industry experts, the energy sector is experiencing strong performance due to government policies.",TAQA,Energy,0.39,Positive,English
25564433-f2c7-4908-a3f2-e9526a3a756e,2022-04-26,Dubai Chronicle,Careem raises $500 in seed funding,"According to industry experts, the tech sector is experiencing strong performance due to technological advancements.",Careem,Tech,0.41,Positive,English
3cb23bb9-fc78-48b6-9ee6-eb8179486121,2025-09-20,LinkedIn Influencers,.ﺔﻗﺎﻃ ﺔﺣﺎﻴﺳ ﺭﻮﻄﺗ ﺕﺍﺭﺎﻣﻻﺍ ﺔﻛﺮﺷ ﻉﻭﺮﺸﻣ ﻮﻤﻧ ﺔﻴﻟﺎﻣ ﺕﺍﺭﺎﻘﻋ,.ﺩﺎﺼﺘﻗﺍ ﺕﺍﺭﺎﻘﻋ ﺭﺎﻤﺜﺘﺳﺍ ﻲﺑﺩ ﺔﻛﺮﺷ ﺔﻗﺎﻃ ﺎﻴﺟﻮﻟﻮﻨﻜﺗ ﻮﻤﻧ ﺔﻴﻟﺎﻣ ﻉﺎﻄﻗ,G42,Tech,0.73,Positive,Arabic
633986b1-2fd1-45ae-9f67-4d4e1ec85746,2021-11-01,Khaleej Times,Energy sector to invest $440 in digital transformation,Masdar has announced an innovative solution in its latest move to improve sustainability.,Masdar,Energy,0.76,Positive,English
0a31ccf7-b74f-4936-84f1-f41ba639729e,2020-06-21,Facebook News Pages,Dubai announces new solar initiative,internal reports show that supply has decreased by 5% compared to last year.,DEWA,Energy,0.05,Neutral,English
181e9c84-62cc-49bf-8560-4a78cbaeeee7,2025-07-20,Emirates 24/7,Jumeirah announces expansion with 16 new properties,The framework introduced by UAE Central Bank is expected to regulate the tourism sector.,Jumeirah Group,Tourism,0.62,Positive,English
eb606278-d88d-4fc6-a0c1-f29592ef5479,2024-12-30,The National,platform launches in UAE with enhanced security,The regulation introduced by Dubai Government is expected to regulate the tech sector.,AI Ministry,Tech,0.67,Positive,English
142c5b2b-b0ad-4f8f-a5c5-fe6afcf7bc7e,2020-12-22,The National,AI Ministry raises $285 in Series C funding,"In a recent interview, Spokesperson stated that AI Ministry will review policies in the coming months.",AI Ministry,Tech,0.57,Positive,English
bc6164e5-15fc-4a35-ae7f-91249ccb76f5,2021-01-02,Emirates 24/7,Dubai Tech sector grows by 12%,"In a recent interview, Minister stated that Souq.com will hire more staff in the coming months.",Souq.com,Tech,0.58,Positive,English
fc6a4bb8-f1f1-486d-a626-0a44a40e0062,2024-06-02,Gulf News,New museum opens in Dubai Hills,The policy introduced by UAE Central Bank is expected to regulate the tourism sector.,Dubai Tourism,Tourism,0.95,Positive,English
7b107d01-e615-4b12-ae88-52790c00aafb,2025-11-01,Emirates 24/7,.ﻉﻭﺮﺸﻣ ﻕﻮﺳ ﻲﺑﺩ ﺕﺍﺭﺎﻣﻻﺍ ﻉﺎﻄﻗ ﺭﻮﻄﺗ ﺔﺣﺎﻴﺳ ﺕﺍﺭﺎﻘﻋ,.ﺎﻴﺟﻮﻟﻮﻨﻜﺗ ﺔﻛﺮﺷ ﺕﺍﺭﺎﻘﻋ ﻉﺎﻄﻗ ﺩﺎﺼﺘﻗﺍ,Careem,Tech,0.73,Positive,Arabic
1802d8b6-4861-451f-b421-eb44581a9ced,2024-01-31,Dubai Chronicle,Mashreq Bank reports mixed results in annual results,"According to industry experts, the finance sector is experiencing rapid growth due to economic conditions.",Mashreq Bank,Finance,0.55,Positive,English
e83518ea-2aa0-4ae8-a7f9-135f90ea1b62,2022-01-10,Dubai Chronicle,.ﺩﺎﺼﺘﻗﺍ ﻲﺑﺩ ﻕﻮﺳ ﺔﻛﺮﺷ ﺕﺍﺭﺎﻘﻋ ﺭﺎﻤﺜﺘﺳﺍ ﺔﺣﺎﻴﺳ ﺭﻮﻄﺗ,.ﺩﺎﺼﺘﻗﺍ ﺭﺎﻤﺜﺘﺳﺍ ﻲﺑﺩ ﺭﻮﻄﺗ ﺔﺣﺎﻴﺳ ﺔﻛﺮﺷ,Jumeirah Group,Tourism,0.72,Positive,Arabic
d0bdf311-618a-42c6-8d13-8b13c909af22,2023-05-08,Zawya,Nakheel announces new mixed-use project in Palm Jumeirah,The regulation introduced by UAE Central Bank is expected to modernize the real estate sector.,Nakheel,Real Estate,0.14,Neutral,English
5f96ada2-1c5b-4805-8858-f530145681cd,2022-07-25,Facebook News Pages,New cloud to reduce energy by 3%,"According to industry experts, the energy sector is experiencing unprecedented demand due to economic conditions.",Masdar,Energy,0.19,Neutral,English
fc480e69-d287-4d95-b3b7-55cc6f49d763,2022-04-22,Khaleej Times,.ﺎﻴﺟﻮﻟﻮﻨﻜﺗ ﺔﻴﻟﺎﻣ ﻲﺑﺩ ﻉﺎﻄﻗ ﺩﺎﺼﺘﻗﺍ ﺔﻛﺮﺷ ﺭﻮﻄﺗ ﻮﻤﻧ,.ﺩﺎﺼﺘﻗﺍ ﺔﻴﻟﺎﻣ ﺎﻴﺟﻮﻟﻮﻨﻜﺗ ﺭﺎﻤﺜﺘﺳﺍ ﺔﺣﺎﻴﺳ ﺭﻮﻄﺗ ﻉﺎﻄﻗ ﺕﺍﺭﺎﻣﻻﺍ ﻉﻭﺮﺸﻣ ﺕﺍﺭﺎﻘﻋ,Dubai South,Real Estate,0.14,Neutral,Arabic
b9fcb365-455a-46d3-8690-4e81816cb0ba,2023-08-04,Arabian Business,policy changes drives growth to tourism sector,Dubai Tourism has announced a major expansion in its latest move to boost growth.,Dubai Tourism,Tourism,0.87,Positive,English
94ec0e4f-2cb2-4953-97f8-5eb7960fb28b,2024-12-31,The National,service launches in UAE with enhanced security,internal reports show that demand has stabilized by 34% compared to last year.,Careem,Tech,0.66,Positive,English
88f3bd48-1ffe-40de-aa05-bec80428b751,2020-04-26,Arab News,Careem raises $234 in seed funding,"According to industry experts, the tech sector is experiencing strong performance due to technological advancements.",Careem,Tech,0.07,Neutral,English
32796284-548c-4035-8912-a40fb6a11cc0,2024-09-12,Dubai Media Office,New law to impact Real Estate sector,"In a recent interview, Minister stated that Dubai South will launch new products in the coming months.",Dubai South,Real Estate,0.14,Neutral,English
